"sloc","predictedValue","predictLabel","actualBugLabel"
1,1585,1,0
1,1584,1,0
1,1583,1,0
1,1582,1,0
1,1581,1,0
1,1580,1,0
1,1579,1,0
1,1578,1,0
1,1577,1,0
1,1576,1,0
1,1575,1,0
1,1574,1,0
1,1573,1,0
1,1572,1,0
1,1571,1,0
1,1570,1,0
1,1569,1,0
1,1568,1,0
1,1567,1,0
1,1566,1,0
1,1565,1,0
1,1564,1,0
1,1563,1,0
1,1562,1,0
1,1561,1,0
1,1560,1,0
1,1559,1,0
1,1558,1,0
1,1557,1,0
1,1556,1,0
1,1555,1,0
1,1554,1,0
1,1553,1,0
1,1552,1,0
1,1551,1,0
1,1550,1,0
1,1549,1,0
1,1548,1,0
1,1547,1,0
1,1546,1,0
1,1545,1,0
1,1544,1,0
1,1543,1,0
1,1542,1,0
1,1541,1,0
1,1540,1,0
1,1539,1,0
1,1538,1,0
1,1537,1,0
1,1536,1,0
1,1535,1,0
1,1534,1,0
1,1533,1,0
1,1532,1,0
1,1531,1,0
1,1530,1,0
1,1529,1,0
1,1528,1,0
1,1527,1,0
1,1526,1,0
1,1525,1,0
1,1524,1,0
1,1523,1,0
1,1522,1,0
1,1521,1,0
1,1520,1,0
1,1519,1,0
1,1518,1,0
1,1517,1,0
1,1516,1,0
1,1515,1,0
1,1514,1,0
1,1513,1,0
1,1512,1,0
1,1511,1,0
1,1510,1,0
1,1509,1,0
1,1508,1,0
1,1507,1,0
1,1506,1,0
1,1505,1,0
1,1504,1,0
1,1503,1,0
1,1502,1,0
1,1501,1,0
1,1500,1,0
1,1499,1,0
1,1498,1,0
1,1497,1,0
1,1496,1,0
1,1495,1,0
1,1494,1,0
1,1493,1,0
1,1492,1,0
1,1491,1,0
1,1490,1,0
1,1489,1,0
1,1488,1,0
1,1487,1,0
1,1486,1,0
1,1485,1,0
1,1484,1,0
1,1483,1,0
1,1482,1,0
1,1481,1,0
1,1480,1,0
1,1479,1,0
1,1478,1,0
1,1477,1,0
1,1476,1,0
1,1475,1,0
1,1474,1,0
1,1473,1,0
1,1472,1,0
1,1471,1,0
1,1470,1,0
1,1469,1,0
1,1468,1,0
1,1467,1,0
1,1466,1,0
1,1465,1,0
1,1464,1,0
1,1463,1,0
1,1462,1,0
1,1461,1,0
1,1460,1,0
1,1459,1,0
1,1458,1,0
1,1457,1,0
1,1456,1,0
1,1455,1,0
1,1454,1,0
1,1453,1,0
1,1452,1,0
1,1451,1,0
1,1450,1,0
1,1449,1,0
1,1448,1,0
1,1447,1,0
1,1446,1,0
1,1445,1,0
1,1444,1,0
1,1443,1,0
1,1442,1,0
1,1441,1,0
1,1440,1,0
1,1439,1,0
1,1438,1,0
1,1437,1,0
1,1436,1,0
1,1435,1,0
1,1434,1,0
1,1433,1,0
1,1432,1,0
1,1431,1,1
1,1430,1,1
1,1429,1,1
1,1428,1,1
1,1427,1,1
0,1426,1,0
0,1425,1,0
0,1424,1,0
0,1423,1,0
0,1422,1,0
0,1421,1,0
0,1420,1,0
0,1419,1,0
0,1418,1,0
0,1417,1,0
0,1416,1,0
0,1415,1,0
0,1414,1,0
0,1413,1,0
0,1412,1,0
0,1411,1,0
0,1410,1,0
0,1409,1,0
0,1408,1,0
0,1407,1,0
0,1406,1,0
0,1405,1,0
0,1404,1,0
0,1403,1,0
0,1402,1,0
0,1401,1,0
0,1400,1,0
0,1399,1,0
0,1398,1,0
0,1397,1,0
0,1396,1,0
0,1395,1,0
0,1394,1,0
0,1393,1,0
0,1392,1,0
0,1391,1,0
0,1390,1,0
0,1389,1,0
0,1388,1,0
0,1387,1,0
0,1386,1,0
0,1385,1,0
0,1384,1,0
0,1383,1,0
0,1382,1,0
0,1381,1,0
0,1380,1,0
0,1379,1,0
0,1378,1,0
0,1377,1,0
0,1376,1,0
1,1375,1,0
1,1374,1,0
1,1373,1,0
1,1372,1,0
1,1371,1,0
1,1370,1,0
1,1369,1,0
1,1368,1,0
1,1367,1,0
1,1366,1,0
1,1365,1,0
1,1364,1,0
1,1363,1,0
1,1362,1,0
1,1361,1,0
1,1360,1,0
1,1359,1,0
1,1358,1,0
1,1357,1,0
1,1356,1,0
1,1355,1,0
1,1354,1,0
1,1353,1,0
1,1352,1,0
1,1351,1,0
1,1350,1,0
1,1349,1,0
1,1348,1,0
1,1347,1,0
1,1346,1,0
1,1345,1,0
1,1344,1,0
1,1343,1,0
1,1342,1,0
1,1341,1,0
1,1340,1,0
1,1339,1,0
1,1338,1,0
1,1337,1,0
1,1336,1,0
1,1335,1,0
1,1334,1,0
1,1333,1,0
1,1332,1,0
1,1331,1,0
1,1330,1,0
1,1329,1,0
1,1328,1,0
1,1327,1,0
1,1326,1,0
1,1325,1,0
1,1324,1,0
1,1323,1,0
1,1322,1,0
1,1321,1,0
1,1320,1,0
1,1319,1,0
1,1318,1,0
1,1317,1,0
1,1316,1,0
1,1315,1,0
1,1314,1,0
1,1313,1,0
1,1312,1,0
1,1311,1,0
1,1310,1,0
1,1309,1,0
1,1308,1,0
1,1307,1,0
1,1306,1,0
1,1305,1,0
1,1304,1,0
1,1303,1,0
1,1302,1,0
1,1301,1,0
1,1300,1,0
1,1299,1,0
1,1298,1,0
1,1297,1,0
1,1296,1,0
1,1295,1,0
1,1294,1,0
1,1293,1,0
1,1292,1,0
1,1291,1,0
1,1290,1,0
1,1289,1,0
1,1288,1,0
1,1287,1,0
1,1286,1,0
1,1285,1,0
1,1284,1,0
1,1283,1,0
1,1282,1,0
1,1281,1,0
1,1280,1,0
1,1279,1,0
1,1278,1,0
1,1277,1,0
1,1276,1,0
1,1275,1,0
1,1274,1,0
1,1273,1,0
1,1272,1,0
1,1271,1,0
1,1270,1,0
1,1269,1,0
1,1268,1,0
1,1267,1,0
1,1266,1,0
1,1265,1,0
1,1264,1,0
1,1263,1,0
1,1262,1,0
1,1261,1,0
1,1260,1,0
1,1259,1,0
1,1258,1,0
1,1257,1,0
1,1256,1,0
1,1255,1,0
1,1254,1,0
1,1253,1,0
1,1252,1,0
1,1251,1,0
1,1250,1,0
1,1249,1,0
1,1248,1,0
1,1247,1,0
1,1246,1,0
1,1245,1,0
1,1244,1,0
1,1243,1,0
1,1242,1,0
1,1241,1,0
1,1240,1,0
1,1239,1,0
1,1238,1,0
1,1237,1,0
1,1236,1,0
1,1235,1,0
1,1234,1,0
1,1233,1,0
1,1232,1,0
1,1231,1,0
1,1230,1,0
1,1229,1,0
1,1228,1,0
1,1227,1,0
1,1226,1,0
1,1225,1,0
1,1224,1,0
1,1223,1,0
1,1222,1,0
1,1221,1,0
1,1220,1,0
1,1219,1,0
1,1218,1,0
1,1217,1,0
1,1216,1,0
1,1215,1,0
1,1214,1,0
1,1213,1,0
1,1212,1,0
1,1211,1,0
1,1210,1,0
1,1209,1,0
1,1208,1,0
1,1207,1,0
1,1206,1,0
1,1205,1,0
1,1204,1,0
1,1203,1,0
1,1202,1,0
1,1201,1,0
1,1200,1,0
1,1199,1,0
1,1198,1,0
1,1197,1,0
1,1196,1,0
1,1195,1,0
1,1194,1,0
1,1193,1,0
1,1192,1,0
1,1191,1,0
1,1190,1,0
1,1189,1,0
1,1188,1,0
1,1187,1,0
1,1186,1,0
1,1185,1,0
1,1184,1,0
1,1183,1,0
1,1182,1,0
1,1181,1,0
1,1180,1,0
1,1179,1,0
1,1178,1,0
1,1177,1,0
1,1176,1,0
1,1175,1,0
1,1174,1,0
1,1173,1,0
1,1172,1,0
1,1171,1,0
1,1170,1,0
1,1169,1,0
1,1168,1,0
1,1167,1,0
1,1166,1,0
1,1165,1,0
1,1164,1,0
1,1163,1,0
1,1162,1,0
1,1161,1,0
1,1160,1,0
1,1159,1,0
1,1158,1,0
1,1157,1,0
1,1156,1,0
1,1155,1,0
1,1154,1,0
1,1153,1,0
1,1152,1,0
1,1151,1,0
1,1150,1,0
1,1149,1,0
1,1148,1,0
1,1147,1,0
1,1146,1,0
1,1145,1,0
1,1144,1,0
1,1143,1,0
1,1142,1,0
1,1141,1,0
1,1140,1,0
1,1139,1,0
1,1138,1,0
1,1137,1,0
1,1136,1,0
1,1135,1,0
1,1134,1,0
1,1133,1,0
1,1132,1,0
1,1131,1,0
1,1130,1,0
1,1129,1,0
1,1128,1,0
1,1127,1,0
1,1126,1,0
1,1125,1,0
1,1124,1,0
1,1123,1,0
1,1122,1,0
1,1121,1,0
1,1120,1,0
1,1119,1,0
1,1118,1,0
1,1117,1,0
1,1116,1,0
1,1115,1,0
1,1114,1,0
1,1113,1,0
1,1112,1,0
1,1111,1,0
1,1110,1,0
1,1109,1,0
1,1108,1,0
1,1107,1,0
1,1106,1,0
1,1105,1,0
1,1104,1,0
1,1103,1,0
1,1102,1,0
1,1101,1,0
1,1100,1,0
1,1099,1,0
1,1098,1,0
1,1097,1,0
1,1096,1,0
1,1095,1,0
1,1094,1,0
1,1093,1,0
1,1092,1,0
1,1091,1,0
1,1090,1,0
1,1089,1,0
1,1088,1,0
1,1087,1,0
1,1086,1,0
1,1085,1,0
1,1084,1,0
1,1083,1,0
1,1082,1,0
1,1081,1,0
1,1080,1,0
1,1079,1,0
1,1078,1,0
1,1077,1,0
1,1076,1,0
1,1075,1,0
1,1074,1,0
1,1073,1,0
1,1072,1,0
1,1071,1,0
1,1070,1,0
1,1069,1,0
1,1068,1,0
1,1067,1,0
1,1066,1,0
1,1065,1,0
1,1064,1,0
1,1063,1,0
1,1062,1,0
1,1061,1,0
1,1060,1,0
1,1059,1,0
1,1058,1,0
1,1057,1,0
1,1056,1,0
1,1055,1,0
1,1054,1,0
1,1053,1,0
1,1052,1,0
1,1051,1,0
1,1050,1,0
1,1049,1,0
1,1048,1,0
1,1047,1,0
1,1046,1,0
1,1045,1,0
1,1044,1,0
1,1043,1,0
1,1042,1,0
1,1041,1,0
1,1040,1,0
1,1039,1,0
1,1038,1,0
1,1037,1,0
1,1036,1,0
1,1035,1,0
1,1034,1,0
1,1033,1,0
1,1032,1,0
1,1031,1,0
1,1030,1,0
1,1029,1,0
1,1028,1,0
1,1027,1,0
1,1026,1,0
1,1025,1,0
1,1024,1,0
1,1023,1,0
1,1022,1,0
1,1021,1,0
1,1020,1,0
1,1019,1,0
1,1018,1,0
1,1017,1,0
1,1016,1,0
1,1015,1,0
1,1014,1,0
1,1013,1,0
1,1012,1,0
1,1011,1,0
1,1010,1,0
1,1009,1,0
1,1008,1,0
1,1007,1,0
1,1006,1,0
1,1005,1,0
1,1004,1,0
1,1003,1,0
1,1002,1,0
1,1001,1,0
1,1000,1,0
1,999,1,0
1,998,1,0
1,997,1,0
1,996,1,0
1,995,1,0
1,994,1,0
1,993,1,0
1,992,1,0
1,991,1,0
1,990,1,0
1,989,1,0
1,988,1,0
1,987,1,0
1,986,1,0
1,985,1,0
1,984,1,0
1,983,1,0
1,982,1,0
1,981,1,0
1,980,1,0
1,979,1,0
1,978,1,0
1,977,1,0
1,976,1,0
1,975,1,0
1,974,1,0
1,973,1,0
1,972,1,0
1,971,1,0
1,970,1,0
1,969,1,0
1,968,1,0
1,967,1,0
1,966,1,0
1,965,1,0
1,964,1,0
1,963,1,0
1,962,1,0
1,961,1,0
1,960,1,0
1,959,1,0
1,958,1,0
1,957,1,0
1,956,1,0
1,955,1,0
1,954,1,0
1,953,1,0
1,952,1,0
1,951,1,0
1,950,1,0
1,949,1,0
1,948,1,0
1,947,1,0
1,946,1,0
1,945,1,0
1,944,1,0
1,943,1,0
1,942,1,0
1,941,1,0
1,940,1,0
1,939,1,0
1,938,1,0
1,937,1,0
1,936,1,0
1,935,1,0
1,934,1,0
1,933,1,0
1,932,1,0
1,931,1,0
1,930,1,0
1,929,1,0
1,928,1,0
1,927,1,0
1,926,1,0
1,925,1,0
1,924,1,0
1,923,1,0
1,922,1,0
1,921,1,0
1,920,1,0
1,919,1,0
1,918,1,0
1,917,1,0
1,916,1,0
1,915,1,0
1,914,1,0
1,913,1,0
1,912,1,0
1,911,1,0
1,910,1,0
1,909,1,0
1,908,1,0
1,907,1,0
1,906,1,0
1,905,1,0
1,904,1,0
1,903,1,0
1,902,1,0
1,901,1,0
1,900,0,0
1,899,0,0
1,898,0,0
1,897,0,0
1,896,0,0
1,895,0,0
1,894,0,0
1,893,0,0
1,892,0,0
1,891,0,0
1,890,0,0
1,889,0,0
1,888,0,0
1,887,0,0
1,886,0,0
1,885,0,0
1,884,0,0
1,883,0,0
1,882,0,0
1,881,0,0
1,880,0,0
1,879,0,0
1,878,0,0
1,877,0,0
1,876,0,0
1,875,0,0
1,874,0,0
1,873,0,0
1,872,0,0
1,871,0,0
1,870,0,0
1,869,0,0
1,868,0,0
1,867,0,0
1,866,0,0
1,865,0,0
1,864,0,0
1,863,0,0
1,862,0,0
1,861,0,0
1,860,0,0
1,859,0,0
1,858,0,0
1,857,0,0
1,856,0,0
1,855,0,0
1,854,0,0
1,853,0,0
1,852,0,0
1,851,0,0
1,850,0,0
1,849,0,0
1,848,0,0
1,847,0,0
1,846,0,0
1,845,0,0
1,844,0,0
1,843,0,0
1,842,0,0
1,841,0,0
1,840,0,0
1,839,0,0
1,838,0,0
1,837,0,0
1,836,0,0
1,835,0,0
1,834,0,0
1,833,0,0
